line_id,stem_id,azimuth,polar,frame_num,dist_lidar,reflectivity,oldX,oldY,oldZ,old_relative_z,Count,X,Y,Z,relative_z
1124,10001,-2.310111,-5.0,761.0,4.106,16.0,0.11199331,-0.08509826,0.7733029,0.842483,1,0.12445320309523274,-0.05303943795674944,0.7790515747937289,0.8482316461476412
1125,10001,2.942159,-11.0,620.0,2.07,15.0,0.09724903,-0.03105735,0.7734925,0.842672,3,0.1171423670053482,-0.05524401622017225,0.7734925152460734,0.842671990553538
1126,10001,-2.746188,-15.0,661.0,2.514,26.0,0.1279993,-0.05446005,0.7740908,0.843271,1,0.12035519679200679,-0.06075077699053855,0.7793038581546984,0.8484840487179003
1127,10001,-3.044319,-5.0,245.0,5.012001,22.0,0.11169147,-0.06469536,0.77429676,0.843477,1,0.12355076112601925,-0.06072550888486843,0.7784173629391733,0.84759761310702
1128,10001,-2.677386,-13.0,665.0,2.558,14.0,0.1310234,-0.06235218,0.77538955,0.844569,1,0.12485115958208387,-0.060438304716213184,0.779695781224082,0.8488752565315466
1129,10001,2.924881,-11.0,619.0,2.066,42.0,0.09857845,-0.03355837,0.77555245,0.844732,1,0.11934565144674804,-0.0583467276757041,0.7730656881181021,0.8422452230302114
1130,10001,-2.554217,-11.0,683.0,2.966,18.0,0.15192842,-0.07349872,0.7757233,0.970495,2,0.12820394061581822,-0.06326912475122633,0.7844477768759338,0.9792194839338867
1131,10001,3.116358,-11.0,631.0,2.076,14.0,0.1362729,-0.06324815,0.77602065,0.8452,1,0.12066903858837011,-0.06146071026560621,0.7810931188472803,0.8502724749454553
1132,10001,2.075433,1.0,554.0,3.884,24.0,0.13756657,-0.04517173,0.7766403,0.84582,1,0.12167284269659703,-0.053094437012925814,0.781350449807402,0.8505301635334457
1133,10001,2.78828,-7.0,611.0,2.166,8.0,0.11973571,-0.050807,0.77694386,0.846124,3,0.1228576608638211,-0.05802651290304777,0.7796999690009326,0.8488800999594898
1134,10001,-2.308365,-5.0,756.0,4.096,12.0,0.11753606,-0.06545686,0.777193,0.846373,2,0.12133751262078563,-0.05385879499806186,0.7817450769011103,0.8509250886503779
1135,10001,-3.135884,-13.0,634.0,2.094,26.0,0.11982727,-0.06730079,0.77760774,0.846788,2,0.12362872261653224,-0.05570272428883334,0.7821598060194574,0.8513400561873041
1136,10001,-2.228814,-7.0,731.0,3.992,20.0,0.12948082,-0.04292965,0.77837104,0.847551,3,0.12272406851813307,-0.05980925565855509,0.7808526175906676,0.8500325697352904
1137,10001,2.29585,-3.0,579.0,2.862,12.0,0.08690738,-0.01091766,0.7787066,0.847886,1,0.11440737988752654,-0.052373354906758554,0.7741813020238394,0.8433607177266592
1138,10001,2.385749,-5.0,586.0,2.652,9.0,0.10286712,-0.02343225,0.77876234,0.847942,1,0.12210655818942567,-0.05664351583051849,0.7758327717512427,0.8450124258726416
1139,10001,-2.219768,-7.0,722.0,3.83,22.0,0.15202902,-0.07463503,0.7789536,0.973725,2,0.12830453835503788,-0.06440543514980497,0.7876781102041809,0.9824495192389099
1140,10001,-2.765358,-13.0,655.0,2.35,26.0,0.139112,-0.08118915,0.7798136,0.848993,1,0.12497493590649009,-0.061087625521958476,0.7877831392481848,0.8569625549510046
1141,10001,2.289654,-3.0,578.0,2.944,10.0,0.12080526,-0.05473327,0.7799051,0.849085,3,0.12392721406025131,-0.061952782613111705,0.7826611873580188,0.8518410798979968
1142,10001,3.0207,-5.0,192.0,5.03,22.0,0.1317892,-0.03865862,0.78038526,0.849565,3,0.12503243720099438,-0.0555382252325297,0.7828668373515624,0.8520466106822508
1143,10001,-2.306918,-5.0,767.0,4.1,18.0,0.15828703,-0.04744196,0.78067213,0.975443,1,0.12521616748859252,-0.05668080594693738,0.7883886770000608,0.9831595495929868
1144,10001,2.830473,-11.0,614.0,2.128,13.0,0.10527563,-0.05309105,0.7812525,0.850432,1,0.11797833092126273,-0.060044367644359206,0.7833901044777629,0.8525695797852275
1145,10001,-2.309936,-5.0,750.0,4.13,13.0,0.12804317,-0.0396676,0.7813234,0.850503,3,0.12128641938731184,-0.056547205208706916,0.7838049548556822,0.8529846089770812
1146,10001,2.082004,3.0,508.0,5.76,25.0,0.15173769,-0.05800199,0.7814376,0.976209,2,0.1276767818531409,-0.05744361553133139,0.7895086502968357,0.9842800593315647
1147,10001,-2.868274,-15.0,648.0,2.228,11.0,0.1505065,-0.0635581,0.78176296,0.976534,2,0.12644558831066044,-0.06299972582400451,0.7898340320526646,0.9846050834595249
1148,10001,-2.811057,-7.0,273.0,5.396,22.0,0.1323471,-0.04508972,0.7819697,0.851149,2,0.126106144460928,-0.05248731352299093,0.7851986508771598,0.8543779473706901
1149,10001,-2.24016,-7.0,732.0,3.998,13.0,0.1636195,-0.06422996,0.7822408,0.977012,1,0.13096160884750516,-0.06425627333259112,0.7920566060041127,0.9868277766202626
1150,10001,2.159612,-1.0,565.0,3.392,16.0,0.1238861,-0.04132557,0.7829,0.85208,1,0.12674679672947867,-0.05796735962639697,0.7843427707010241,0.8535227824502917
1151,10001,2.87751,-11.0,617.0,2.094,15.0,0.09337568,-0.04784631,0.78391427,0.853094,1,0.12411059148785636,-0.05362058956459595,0.7824444604983792,0.8516241742244229
1152,10001,-2.559758,-13.0,674.0,2.738,19.0,0.13242958,-0.07713651,0.7839606,0.85314,1,0.12760371561000003,-0.056763375025075766,0.790701883052712,0.8598812987555319
1153,10001,-2.609151,-13.0,669.0,2.644,9.0,0.12120151,-0.05179643,0.78416586,0.853346,3,0.12432345828813751,-0.05901594255573866,0.7869219657851428,0.8561020967437
1154,10001,-3.069917,-13.0,638.0,2.12,22.0,0.13392925,-0.05407238,0.7841717,0.853351,2,0.12768829015184596,-0.0614699719092214,0.787400625269097,0.8565799217626273
1155,10001,3.014591,-5.0,189.0,5.018,15.0,0.13263655,-0.04172897,0.78580105,0.854981,2,0.1270782358426758,-0.059446090652096654,0.7867688131391558,0.8559487652837786
1156,10001,2.519615,-5.0,594.0,2.452,24.0,0.11834764,-0.02406454,0.785911,0.855091,2,0.12106763663887977,-0.059611206551392876,0.7839910415013631,0.8531709936459859
1157,10001,2.033658,3.0,527.0,5.0,20.0,0.11007452,-0.02788543,0.7866396,0.855819,1,0.1229022809024182,-0.054337870942519684,0.7854570700454222,0.854636485748242
1158,10001,2.248101,5.0,494.0,6.202,15.0,0.12641907,-0.0575428,0.78675616,0.855936,1,0.12123388367486589,-0.05648107229743475,0.7894228427498429,0.8586026756851761
1159,10001,3.01166,-5.0,174.0,5.022,21.0,0.11797189,-0.06669378,0.7871548,0.856335,3,0.12257584946986178,-0.055926454216610674,0.7901003564348316,0.8592805469980335
1160,10001,3.08023,-11.0,629.0,2.076,19.0,0.14764307,-0.10192489,0.7875883,0.98236,1,0.12637547435055316,-0.06446010435760861,0.7954474711082351,0.990219178166188
1161,10001,2.779328,1.0,88.0,5.176,18.0,0.11576461,-0.04464245,0.7885734,0.857753,1,0.11957057996361113,-0.06210513439826408,0.7886480294649874,0.8578276239817415
1162,10001,-2.308561,-5.0,762.0,4.12,16.0,0.12359666,-0.04964113,0.78922564,0.858405,1,0.1277531393892462,-0.05790518875937444,0.7901547514721934,0.8593341075703684
1163,10001,2.306584,-3.0,580.0,2.854,18.0,0.11859178,-0.07538223,0.78938204,0.858562,2,0.12331814553347689,-0.05478521796471592,0.7923173819904896,0.8614973341351124
1164,10001,-2.846283,-15.0,650.0,2.26,8.0,0.16499136,-0.07274532,0.78969634,0.984468,1,0.13302327898588587,-0.06372936382552886,0.7969569922127622,0.9917286396660703
1165,10001,2.708461,1.0,76.0,5.402,4.0,0.09159088,-0.07310962,0.7897541,0.858934,1,0.12416231052635553,-0.06142130580718641,0.7903255391430545,0.8595054316830325
1166,10001,3.039673,-5.0,200.0,5.026,19.0,0.11576604,-0.07421732,0.7900271,0.859207,3,0.12037000077601412,-0.06344999089873958,0.7929726446619129,0.8621525372018909
1167,10001,2.086948,1.0,551.0,3.99,13.0,0.09422493,-0.04385042,0.7907304,0.85991,1,0.12542384039681678,-0.059517992558896705,0.7886050939559937,0.8577846884727478
1168,10001,-3.043738,-13.0,639.0,2.102,24.0,0.11518573,-0.07478046,0.7910581,0.860238,3,0.11978968995448092,-0.06401312813199687,0.7940036858072376,0.8631835783472156
1169,10001,2.652202,-7.0,604.0,2.264,12.0,0.11874914,-0.03437471,0.7914844,0.860664,1,0.12220091768895007,-0.06130364338682993,0.7907483930212592,0.8599279875380134
1170,10001,-2.25098,-7.0,733.0,4.006,18.0,0.13291407,-0.07625675,0.79160064,0.86078,1,0.12853119623676054,-0.056206374393977805,0.7953790001364739,0.8645583562346489
1171,10001,3.010526,-5.0,177.0,5.024,14.0,0.12901258,-0.05465269,0.79201406,0.861194,1,0.12361654654919806,-0.06329130619247951,0.7940685359558256,0.8632484881004484
1172,10001,2.081676,3.0,504.0,5.9,15.0,0.1379509,-0.06153679,0.7920997,0.861279,2,0.12353986576386264,-0.06086009698348087,0.7964105093688295,0.8655898058623598
1173,10001,-2.435244,-11.0,696.0,3.262,1.0,0.14069033,-0.03355312,0.7923106,0.987082,1,0.12579394970571747,-0.061117885783893766,0.7949271937108411,0.9896986027455701
1174,10001,2.035414,3.0,532.0,4.818,20.0,0.13089085,-0.02618122,0.79264224,0.861822,1,0.1251332719123574,-0.05342869308184494,0.7930967992905414,0.8622765726212299
1175,10001,-3.07343,-5.0,240.0,4.96,21.0,0.09437942,-0.08130598,0.79277587,0.861956,1,0.12700541290783124,-0.05995319578648404,0.7938103697976636,0.8629905007562207
1176,10001,-3.025761,-13.0,640.0,2.122,17.0,0.15003395,-0.06987142,0.79349935,0.988271,1,0.12699271928634226,-0.060077601875725785,0.7986797810215311,0.9934514284748392
1177,10001,2.076132,1.0,555.0,3.83,13.0,0.1229434,-0.01793766,0.79373884,0.862919,2,0.12566340062022208,-0.05348432590564092,0.7918188598950704,0.8609989908536275
1178,10001,2.784298,1.0,89.0,5.174,20.0,0.10299491,-0.06344843,0.7937477,0.862927,1,0.1259949139971286,-0.061523428936488926,0.7942477414011955,0.8634270378947257
1179,10001,2.618488,-7.0,602.0,2.324,9.0,0.14079475,-0.06139326,0.7942351,0.989006,2,0.12638372257538608,-0.06071656899886173,0.7985459053725527,0.9933167779654787
1180,10001,2.962594,-11.0,622.0,2.058,12.0,0.12157583,-0.05940246,0.7945142,0.863694,1,0.12587901025391152,-0.05820441416357724,0.7958833906061783,0.8650632235415116
1181,10001,2.572114,-9.0,600.0,2.366,7.0,0.12156629,-0.07512188,0.7945166,0.863696,2,0.12629265572634799,-0.054524864876337016,0.7974519645100209,0.8666313206081959
1182,10001,-2.312852,-5.0,749.0,4.106,15.0,0.1274681,-0.06600427,0.7946853,0.863865,1,0.12261734944559746,-0.05528287393091923,0.7979937800720557,0.8671734937980994
1183,10001,2.666746,-7.0,605.0,2.25,12.0,0.1253643,-0.0408206,0.79475635,0.863936,2,0.11980599234291993,-0.05853771959101,0.7957241129934344,0.8649037671148333
1184,10001,-2.646734,-7.0,319.0,6.442,3.0,0.08121824,-0.08724689,0.79477936,0.863959,1,0.12240871730526644,-0.056115937347169076,0.7946305679423469,0.8638102220637458
1185,10001,2.204693,-1.0,570.0,3.208,22.0,0.09402942,-0.03093671,0.7948387,0.864018,1,0.12428294083392116,-0.05569727314819752,0.7921908570007539,0.8613701534942841
1186,10001,2.977867,-11.0,623.0,2.048,29.0,0.11961364,-0.05694198,0.7957753,0.864955,1,0.125061400596108,-0.05646934161027569,0.7956260682931587,0.8648057820192024
1187,10001,-2.762311,-13.0,657.0,2.388,15.0,0.16247366,-0.1034646,0.7960109,0.990782,1,0.13398253966188994,-0.06802082072789147,0.8048275079600204,0.9995986189715256
1188,10001,3.130932,-11.0,632.0,2.068,39.0,0.1330509,-0.06183099,0.7970242,0.866204,2,0.12945289026123122,-0.0615084091612778,0.7983393546369472,0.8675191875722804
1189,10001,-2.359249,-11.0,715.0,3.752,3.0,0.134305,-0.07304573,0.79738104,0.866561,2,0.13108804413208047,-0.06354448182085654,0.7999247120800161,0.869104664224639
1190,10001,-2.815681,-7.0,269.0,5.3,19.0,0.08983373,-0.06592226,0.7988898,0.86807,1,0.12361611295587967,-0.05511914963298357,0.7989934704464334,0.8681736610096353
1191,10001,-2.277982,-9.0,719.0,3.794,16.0,0.1446352,-0.06076288,0.7993941,0.994165,2,0.13194675436571016,-0.06098900891690698,0.8020825411506634,0.9968534733482342
1192,10001,-3.061388,-5.0,241.0,4.948,26.0,0.11175441,-0.08699035,0.79946333,0.868643,1,0.12745753227500245,-0.05792785128869582,0.8007914841485521,0.869971138269951
1193,10001,2.819776,-9.0,613.0,2.124,26.0,0.13142727,-0.06632471,0.7999201,0.8691,2,0.12821031698116342,-0.056823462075983495,0.8024637507381582,0.8716436432781363
1194,10001,-2.82883,-15.0,651.0,2.274,8.0,0.13294315,-0.04581499,0.8001408,0.869321,2,0.12908176872141586,-0.05534469540055731,0.8013289446877961,0.870509135250998
1195,10001,-2.306882,-5.0,758.0,4.120001,10.0,0.14750528,-0.0296154,0.8009417,0.995713,1,0.12472014305050871,-0.058474815947149414,0.8031433248393416,0.997914614664781
1196,10001,-2.771612,-7.0,283.0,5.584,16.0,0.10990905,-0.06731224,0.8010796,0.870259,1,0.12467095225041074,-0.056986424222327116,0.8007537843589496,0.8699332000617694
1197,10001,-2.691007,-7.0,306.0,6.124,33.0,0.07322073,-0.05127239,0.80112237,0.870302,1,0.12282438477410412,-0.05697360957359395,0.7959394676656257,0.8651191217870247
1198,10001,2.858573,-11.0,616.0,2.112,12.0,0.10171842,-0.04981899,0.8011255,0.870305,1,0.125560660104791,-0.05824138219859309,0.7995988365651391,0.8687783118726037
1199,10001,2.837615,-11.0,615.0,2.09,28.0,0.07942295,-0.04953766,0.8013397,0.870519,1,0.12072606541997312,-0.0562232125803786,0.799300053470871,0.8684793499644012
1200,10001,2.322553,-3.0,581.0,2.852,9.0,0.1141262,-0.07899713,0.8013442,0.870524,1,0.12936670166216319,-0.05917434313252003,0.8018252561363993,0.8710050294670878
1201,10001,-3.012315,-13.0,641.0,2.138,12.0,0.14206266,-0.05693721,0.80205286,0.996824,2,0.1293742178972043,-0.05716334067135301,0.8047413255401592,0.9995124961563091
1202,10001,-2.94725,-15.0,644.0,2.194,28.0,0.12898634,-0.06321716,0.80226356,0.871443,2,0.12538833032470778,-0.06289458223075488,0.8035787221219935,0.8727581378248134
1203,10001,2.511238,-5.0,593.0,2.44,14.0,0.08045005,-0.00575924,0.8031246,1.021804,1,0.11895699347628073,-0.04770368339571481,0.7964926887717512,1.0151720572676923
1204,10001,2.953693,-11.0,621.0,2.06,39.0,0.11142492,-0.05028009,0.8032587,0.872438,1,0.12604992021806538,-0.05920509187038988,0.8023087446391582,0.8714880411326885
1205,10001,2.039243,3.0,526.0,5.042,17.0,0.13374136,-0.02066278,0.8034104,0.87259,1,0.12849546363322786,-0.057493380912136835,0.8032191815923472,0.8723987761091013
1206,10001,2.992774,-11.0,624.0,2.064,17.0,0.12628841,-0.05177688,0.8041047,0.873284,2,0.12242702934153304,-0.061306582938990384,0.8052928323792939,0.8744721288728242
1207,10001,2.076603,3.0,517.0,5.392,15.0,0.13541889,-0.04083872,0.8041889,0.873369,1,0.12198377349449477,-0.05997357782895935,0.8059446599343958,0.8751247312883081
1208,10001,2.041163,3.0,533.0,4.786,22.0,0.12646675,-0.03820371,0.8046929,0.873873,1,0.1221058503036063,-0.05717613927571845,0.8043671371345233,0.8735472084884357
1209,10001,-2.684957,-7.0,304.0,6.074,15.0,0.13459633,-0.06434345,0.8053214,0.874501,3,0.1319463342987001,-0.06496845217887312,0.8050713731348514,0.8742509676516056
1210,10001,-2.932531,-7.0,255.0,5.094,19.0,0.12611914,-0.07146024,0.8066428,0.875823,2,0.12380570538379065,-0.06245526253009465,0.80629448985579,0.8754747400236367
1211,10001,2.039962,3.0,542.0,4.38,14.0,0.11344575,-0.03460645,0.8066689,0.875849,1,0.12812316791224543,-0.06256343770812275,0.8015613281919111,0.8707414591504682
1212,10001,2.27468,-1.0,576.0,2.984,13.0,0.11055707,-0.02084922,0.8067288,0.875909,1,0.1243946041484006,-0.05768395331101257,0.8018548081235057,0.8710349986867076
1213,10001,2.70049,-7.0,607.0,2.23,20.0,0.11276292,-0.04332781,0.8070293,0.876209,1,0.12754213857379826,-0.062081054491656164,0.8024059078910134,0.8715856216170571
1214,10001,2.720212,-7.0,608.0,2.206,12.0,0.10018253,-0.01632356,0.80752534,0.876705,1,0.12330392314218028,-0.05239292399990076,0.8017449675267831,0.8709246216481821
1215,10001,2.020451,1.0,536.0,4.642,14.0,0.13379145,-0.03359985,0.80765533,0.876835,1,0.13031886324442088,-0.06260768181641949,0.8049921270450163,0.8741717811664153
1216,10001,2.738306,-7.0,609.0,2.188,45.0,0.08546113,-0.0412383,0.8080008,0.877181,1,0.118603209257533,-0.058970540334455306,0.8024543323477761,0.871634522910978
1217,10001,-2.202198,-7.0,727.0,3.928,11.0,0.12651777,-0.06386232,0.808308,0.877488,3,0.12386777406558394,-0.06448731603566557,0.8080579830706119,0.8772379948198795
1218,10001,2.042712,3.0,543.0,4.34,24.0,0.135828,-0.0244894,0.80940765,0.878587,1,0.12281123954573822,-0.06278548920371013,0.8072009256432177,0.8763802817413927
1219,10001,-2.897421,-15.0,646.0,2.194,8.0,0.14007139,-0.08330488,0.8096696,1.004441,1,0.12884376663000077,-0.06529976710048326,0.8114598730336064,1.0062312820683355
1220,10001,-2.370274,-11.0,712.0,3.694,1.0,0.13612318,-0.05770063,0.8097492,0.878929,1,0.12413825182684102,-0.058529775716064866,0.8098245406869667,0.8790043736223
1221,10001,-2.222386,-7.0,730.0,3.978,22.0,0.12824772,-0.06302595,0.809765,0.878945,3,0.12559772437438368,-0.06365095111075789,0.8095149590075016,0.8786949707567692
1222,10001,2.026153,3.0,529.0,4.94,22.0,0.11504125,-0.04402494,0.81017655,0.879356,1,0.12108237896794524,-0.06299666230564405,0.8076572488696532,0.8768367241771178
1223,10001,3.015463,-5.0,171.0,5.014,21.0,0.11623144,-0.06908464,0.81021446,0.879394,1,0.12297329545618599,-0.05971120137786656,0.8089111793907663,0.8780907143028757
1224,10001,2.078524,3.0,516.0,5.426,20.0,0.14859436,-0.04010105,0.8105076,1.005279,1,0.12700706850441676,-0.060206870770170576,0.811539319772569,1.0063106692026533
1225,10001,2.047271,3.0,522.0,5.202,10.0,0.15940332,-0.04222107,0.810593,1.005364,1,0.1289912364189769,-0.06274304666894151,0.8131754049560526,1.0079463371536233
1226,10001,2.026153,3.0,530.0,4.9,20.0,0.10018396,-0.02858925,0.81071144,0.879891,1,0.12422242045279715,-0.056034304631444126,0.8059312013479379,0.8751107362600473
1227,10001,2.440556,1.0,50.0,6.062,15.0,0.13206673,-0.06815719,0.8112262,0.880406,2,0.12975329525805823,-0.059152211535221606,0.8108779082250832,0.8800577411604165
1228,10001,-2.307405,-5.0,765.0,4.102,12.0,0.16256523,-0.06443357,0.8115364,1.006308,1,0.13272523152828217,-0.06587356693545977,0.8146296831766764,1.0094012710253397
1229,10001,-2.776608,-13.0,654.0,2.32,19.0,0.14295769,-0.0979805,0.8115766,1.006348,1,0.13361702402951298,-0.061936547503816886,0.817153506390341,1.01192491542507
1230,10001,-2.308562,-5.0,754.0,4.096001,13.0,0.12199068,-0.09642124,0.8121219,0.881302,2,0.13048933947773467,-0.059155830514215274,0.8150709675719847,0.8842510389258971
1231,10001,2.260336,5.0,493.0,6.228,7.0,0.11837863,-0.07607174,0.81215423,0.881334,1,0.12589761843032474,-0.05756541024186189,0.8124073758909974,0.8815871492216859
1232,10001,-2.563772,-13.0,676.0,2.776,9.0,0.15775917,-0.08676147,0.81225437,1.007026,1,0.12932342066112176,-0.060644150904104036,0.8196286492507551,1.0144002370994185
1233,10001,-2.332502,-3.0,741.0,4.048,19.0,0.1347122,-0.08056307,0.81232995,0.88151,1,0.1328230369976846,-0.06217515920887066,0.8129596488001365,0.8821397201540488
1234,10001,2.531521,-5.0,595.0,2.414,10.0,0.10694074,-0.04699611,0.8131933,0.882373,1,0.1225048387184357,-0.05630380293020071,0.8086548374249385,0.8778344915463374
1235,10001,3.006737,-5.0,184.0,5.038,15.0,0.10584878,-0.06369209,0.8133187,0.882499,2,0.12155943896224353,-0.06359056983294373,0.8101714990163212,0.8793517491841679
1236,10001,2.306605,5.0,28.0,6.852,7.0,0.11505556,-0.10072422,0.8140343,0.883214,2,0.12355421984882842,-0.06345880902984027,0.8169833229949583,0.886163036721002
1237,10001,2.636836,-1.0,72.0,5.506,15.0,0.1114993,-0.05698538,0.81438553,0.883565,2,0.12720995928695056,-0.05688385520281677,0.8112383029485112,0.8804177782559758
1238,10001,-2.556791,-13.0,673.0,2.718,19.0,0.17577505,-0.06905412,0.81453127,1.009303,1,0.12944669714614526,-0.06233769945466697,0.8210088566168031,1.015780563674756
1239,10001,-2.798177,-13.0,653.0,2.306,24.0,0.15421009,-0.0554552,0.81478477,1.009556,1,0.13332236778020237,-0.05670846381052044,0.8160902263290266,1.010861516154466
1240,10001,2.262918,3.0,488.0,6.408,17.0,0.13357449,-0.04982137,0.814876,0.884056,1,0.13076436059384405,-0.06002390238020239,0.813534225542334,0.8827141776869568
1241,10001,-2.70278,-13.0,664.0,2.544,27.0,0.14455318,-0.05946016,0.81628156,1.011053,2,0.13414914014213014,-0.06130359342999079,0.8178472008669015,1.0126186099016306
1242,10001,2.536371,-5.0,596.0,2.394,29.0,0.09803104,-0.01845932,0.8165887,0.885768,1,0.1218927106377199,-0.0552604717849311,0.8086924334767917,0.8778717299703219
